id;name;age;address;city
10925;Maaretta Anna-Kaisa Vesa-Matti Töyry;20;Aadolfiinakatu 30A 29;Vammala
27960;Arlena Qvist;57;Niikkokatu 46N 37;Karinainen
3146;Ida-Mari Mirjaliisa Jurva;48;Lumi-Tuuliakatu 43L 40;Harjavalta
15716;Ming Maruzella Pia-Carita Eränkö;21;Abdiwalitie 16A 20;Myrskylä
7910;Vilperi Venetvaara;30;Izabellkatu 24I 30;Rovaniemi
18640;Michal Rosabella Haanpää;25;Aleatie 7A 1;Lappi
10692;Kirka Norkola;64;Lientie 12L 42;Ilmajoki
5716;Even Vasama Seva;58;Faridakatu 11F 21;Kiuruvesi
25232;Aleksander Jarkonpoika Safi;19;Leenakaisakatu 4L 32;Kirkkonummi
16989;Fouad Tilhi Jari-Heikki Hermans;53;Gittakatu 39G 31;Saloinen
309;Jamil Etti Alalääkkölä;36;Desiréekatu 1D 0;Vesilahti
4379;Maini Jegor Koivuporras;63;Almatie 2A 49;Keuruu
26861;Sid Magga Niko-Matti Mennander;24;Angiekatu 1A 31;Mäntyharju
6673;Mounir Karmen Lopez;62;Teija-Leenakatu 20T 42;Vihti
4220;Dita Aapram Marinette Aage Damsten;51;Gudmundkatu 36G 36;Outokumpu
8210;Alwan Sanita Panu;33;Ariakatu 48A 22;Lappträsk
1614;Oanh Abdurrahman Anni-Ilona Harriette Kuivas;64;Vekatie 22V 32;Dalsbruk
12281;Rashid Sanjay Joar Naskali;46;Seraphinakatu 41S 24;Mäntyharju
17747;Juhaninpoika Mikko-Pekka Leksis;42;Seelimtie 28S 17;Vårdö
19545;Rosina Vidberg;45;Anni-Ilonatie 35A 43;Pieksämäen Maalaiskunta
21930;Abdulaahi Sepontytär Petronella Teriö;65;Otteljaanakatu 48O 30;Pattijoki
5874;Marlo Hubert Pihlajaniemi;59;Ayubkatu 39A 35;Koria
569;Tero-Tapio Melise Sahal Pääläinen;47;Harttikatu 37H 18;Kerava
26054;Idaliina Hiba Liila;31;Mariékatu 47M 15;Tuusula
27518;Esa-Jussi Nicol Aadam Ståhlström;59;Carlatie 9C 5;Rauma
23306;Bryan Ojalammi;20;Hannetie 37H 40;Saloinen
5250;Alix Maunu Severi Vento Honkaluoma;53;Nicolettetie 31N 42;Toivakka
20607;Lotta-Mari Aappo Rantalaiho;21;Giangtie 9G 17;Lohja
1549;Ludovic Akua Timo-Jussi Sumu Sovio;64;Salebantie 40S 27;Riihimäki
6442;Feride Geraldine Suokko;30;Ututie 2U 25;Jämijärvi
21375;Ferenc Allinniemi;18;Otto-Oskarikatu 49O 24;Kerimäki
27989;Ernesto Mirka Heikfolk;54;Niinatie 10N 43;Ikaalinen
19281;Minna-Elina Jael Salmiheimo;44;Aija-Riittakatu 48A 33;Karkkila
20289;Laurentius Ida-Mari Ileana Ryky;32;Vexikatu 5V 38;Hämeenkyrö
13416;Aarika Eros Turner;48;Sofíatie 9S 18;Kemi
99;Eeva-Maarit Yasmina Pintamo-Kenttälä;43;Veronicatie 11V 18;Haapajärvi
741;Ragnar Haasala;34;Vibekekatu 6V 47;Merijärvi
13455;Aslög Minna-Susanna Petäjäinen;47;Wilhelminatie 25W 2;Vörå
16300;Molly Henja Hepokari;56;Precioustie 50P 44;Savitaipale
23569;Annie Jurjevna Miikanpoika Eertola;31;Mansurtie 23M 14;Uskela
10085;Wilho Suvi-Tuulikki Rita;39;Teressatie 31T 29;Föglö
385;Maininki Liisa-Mari Mäkäräinen;60;Ivartie 36I 14;Larsmo
6353;Jussi-Petteri Susi Kuhanen;64;Ammitie 50A 5;Vihanti
21307;Ann Ella-Kaisa Gehör;38;Ailokatu 28A 27;Outokumpu
28245;Jerkko Mukhtar Råstu;66;Sergiotie 45S 27;Kurikka
23446;Apollon Johanna Förnäs;36;Vellamokatu 42V 45;Kalvola
1703;Abdillahi Aku Sarika Sundkvist;66;Violetakatu 14V 30;Loimaan Kunta
23216;Avraham Borgström;44;Arttu-Eemelikatu 30A 24;Finström
3584;Saffron Ferenc Parttimaa;34;Saharatie 23S 15;Juva
18974;Tatja Myöhänen;22;Timitritie 24T 1;Pori
13736;Outi-Mari Malla Werneri Laikkoja;37;Pirtakatu 11P 32;Naantali
14154;Aleksantra Harris;45;Simitie 40S 20;Parola
21872;Tryggve Rauni Korpiniemi;18;Liangkatu 49L 16;Seinäjoki
387;Satu-Anna Ellika Seitola;23;Terokatu 41T 26;Kankaanpää
12091;John-Eric Noora-Emilia Aye Pauniranta;29;Janissakatu 12J 12;Pyhtää
1066;Keesia Viktoria Baltzar;59;Alpiintie 28A 18;Pyhäranta
7679;Hoang Björnsson Evgenia Meri Esterinen;49;Timofeitie 37T 31;Noormarkku
10941;Mahdi Khadro Kovala;27;Kaltrinakatu 2K 23;Karkkila
18437;Els-Maj Havulinna;18;Ella-Marikatu 1E 10;Virolahti
13971;Zlata Timofey Harrinpoika Kurt;55;Seyyedkatu 3S 30;Taivassalo
1476;Mansikka Lisbet Aarre Lehtikunnas;52;Nikotie 30N 44;Toijala
1523;Mia-Mari Carmela Luhtavaara;21;Helpikatu 49H 37;Miehikkälä
9262;Hilding Mirjam Eeva-Kaisa Anni-Liisa Luotio;20;Eila-Kaarinakatu 11E 42;Tampere
22839;Vidar Wei Fröjdö;53;Alisiatie 29A 48;Kuru
28686;Semir Safiya Puominen;52;Vivienkatu 39V 4;Hamina
20874;Olessia Egzona Riinu Tainijoki;67;Marie-Christinetie 23M 34;Pyhtää
6954;Helina Sari-Maria Akilles Vuorinen;61;Taritakatu 3T 22;Jämsänkoski
7919;Effia Per-Eric Fomin;28;Arlinekatu 46A 6;Laitila
23566;Wera Ann-Viol Oktay Patu Ajanko;37;Khalafkatu 11K 20;Uskela
21369;Junnu Aapo-Matti Malhonen;37;Torolfkatu 1T 3;Miehikkälä
17602;Abdiwali Trine Schadewitz;38;Juhanintytärkatu 29J 42;Forssa
12359;Olessia Miro-Matias Lännenmäki;29;Antoniustie 2A 18;Seinäjoki
22765;Devi Kahilainen;62;Varpu-Leenakatu 25V 42;Humppila
4607;Oona Nurmivuori;31;Sanna-Pauliinatie 31S 19;Virolahti
15958;Yassin Lotta-Maria Dalén;45;Senikatu 4S 16;Dickursby
4113;Beth Nadya Mahmoudi;28;Abatie 14A 1;Lappajärvi
13362;Ihana Bogdan Patrikainen;18;Bo-Johankatu 6B 29;Laihia
22763;John-Eric Nova Hofman;62;Julianekatu 12J 35;Seinäjoki
2851;Joseph Larres;37;Anastaciatie 7A 27;Marttila
7706;Sinea Surma-aho;36;Jittakatu 3J 35;Kajaani
22085;Sami-Petteri Rautakallio;60;Nabilatie 47N 48;Rovaniemi
27723;Aure Bertina Vantola;52;Enetie 45E 9;Viiala
26591;Roger Maini Wrede;46;Awadtie 49A 5;Veteli
26341;Willhard Leukumaavaara;27;Bujartie 26B 40;Oitti
22293;Hayder Jesmiina Jusse Pastell;49;Bennokatu 36B 38;Kyrö
8014;Jamilla Kumara;21;Naztie 41N 1;Loimaan Kunta
677;Benyamin Roman Lotta-Leena Morko;48;Miittatie 29M 29;Karttula
844;Cédric Håkansdotter Patronen;19;Milakatu 20M 3;Korsholm
14388;Margitta Isatou Rautavirta;49;Hetakatu 44H 35;Vanaja
24465;Fritz Estella Riikka-Maaria Kuhta;27;Meri-Siskokatu 42M 44;Kauhava
15718;Maxima Sara-Tuuli Kuosma;67;Jesminatie 5J 1;Tuusniemi
12373;Endrit Ishak Frick;62;Fritzkatu 29F 25;Rajamäki
20803;Ykä Forsgren;66;Viviikkatie 30V 11;Masku
4849;Waltter Jama Ohlsbom;63;Anni-Majtie 1A 43;Oulu
4413;Aaliyah Uimi;62;Mirinatie 33M 39;Mäntsälä
17639;Angela Dunya Zahraa Häyhänen;41;Jalmarikatu 16J 45;Joroinen
10214;Vivika Abdillahi Ngo;63;Stefanietie 40S 36;Ruotsinpyhtää
12916;Nooke Elvia Clary-Ann Alavahtola;19;Nhungkatu 42N 47;Kangasala
18068;Matvei Enya Beeda Pensar;53;Natalijatie 27N 5;Valkeakoski
1638;Sissi Anne-Marika Värrälä;46;Paulustie 3P 7;Nakkila
2890;Shqipe Björn-Erik Ihanainen;37;Mailikkitie 36M 11;Nurmo
20962;Pauline Iida-Eveliina Neitola;38;Mikailkatu 49M 27;Bennäs
29955;Miio Firas Iida-Liisa Lönnberg;26;Velimattikatu 19V 17;Laihia
2458;Valteri Markku-Pekka Granberg;44;Fatimekatu 11F 4;Heinolan Maalaiskunta
3026;Jeeli Elfiina Javier Virsunen;26;Mika-Matiastie 47M 12;Muhos
21243;Fatih Markunpoika Juhonen;28;Mesikatu 49M 19;Alajärvi
21919;Milla-Riitta Saidi Paul Els-Maj Weurlander;41;Murielkatu 34M 32;Vehkalahti
22636;Alison Angel Seikku;51;Ilhankatu 7I 2;Kurikka
5233;Wilho Kajas;57;Hetastiinatie 6H 1;Eno
7388;Anssinpoika Yoel Lehosmaa;45;Anthoniokatu 37A 11;Harjavalta
12921;Miikkael Satu-Sinikka Hituri;42;Wangarikatu 23W 12;Muurame
17310;Almida Nan Vakoniemi;27;Teemu-Petteritie 19T 30;Lemi
15599;Taher Ketsia Felia Heino Likonen;40;Sunnykatu 25S 3;Koski Tl
28535;Ray Meeri Mitja Storsjö;25;Jonestie 44J 12;Joensuu
12754;Kaija-Riitta Yolanda Jatta Kurkela;65;Jussakatu 15J 46;Laihia
19081;Sam Tuikku Kalliokoski;28;Marjorietie 6M 1;Isokyrö
5924;Marjetta Rashid Saloranta;50;Maricekatu 6M 18;Alavus
28344;Ulla-Christina Voima Merva Punakivi;64;Serafimkatu 15S 19;Kokemäki
11842;Fatimah Merituuli Sirke Litmanen;30;Serenakatu 46S 26;Hattula
12827;Erkka-Pekka Deniz Somari;45;Anna-Ullakatu 30A 23;Laitila
7602;Meh Severus Ylä-Jussila;66;Ferenckatu 37F 5;Sastamala
15357;Winston Lei Sesilja Ella-Maija Haaranen;34;Valvikkikatu 5V 26;Vammala
21468;Siimon Arianne Tanita Arlin;52;Jessikakatu 19J 16;Vesilahti
15442;Chanette Hanna-Kaarina Taneli;18;Riina-Maritie 48R 40;Kausala
15367;Sohrab Halimo Jormantytär Torssonen;58;Georgitie 41G 11;Kiihtelysvaara
24776;Marja-Tuulikki Gabriele Lesonen;19;Triinutie 39T 16;Kivistö
28694;Edel Kallio-Könnö;18;Nelmatie 33N 23;Oripää
17666;Nessi Artemis Helka-Maria Savila;28;Kainotie 46K 8;Sipoo
3934;Fenix Teila Beryl Forsius;51;Pentinpoikatie 14P 31;Vaasa
17191;Anni-Emilia Ann-Marie Antrea Jyräkoski;56;Tariqkatu 42T 1;Oripää
2471;Siiri-Sofia Perhiö;40;delkatu 49d 24;Äänekoski
25492;Venla Emma-Riikka Simanen;39;Ovetie 7O 2;Riihimäki
12829;Annentytär Frieda Carl-Eric Randell;22;Vitie 27V 12;Kuopio
21108;Sallamari Abd Guy-Erik Toorikka;64;Ing-Britttie 28I 15;Pyhäsalmi
12676;Hamed Marttiina Khamis Honkimäki;44;Anderssonkatu 42A 31;Lahti
22952;Hannariikka Harri Milos Milia Lähteilä;44;Metetie 11M 0;Karkku
18439;Ilma Artto Siimestö;26;Anni-Pauliinatie 7A 48;Nurmes
13027;Zoé Anttipekka Roy Ala-Kotila;19;Mariekatu 27M 32;Sievi
9645;Connor Kohtaniemi;61;Jari-Pekkatie 48J 15;Nilsiä
13911;Jukkapekka Astor Petrova;18;Olivekatu 4O 7;Tuusula
1434;Graziella Aadolfiina Helttunen;27;Sunitakatu 26S 40;Nummi
10370;Declan Abdikadir Breider;61;Eija-Inkeritie 2E 32;Korkeakoski
4350;Vellamo Aurora Kopeli;23;Peetukatu 32P 31;Pyhäjärvi
8335;Vilhelmi Bo-Johan Ivan Ricky Friimäki;28;Hannaleenakatu 31H 32;Askola
8736;Evastiina Valvi Kiuru;50;Henkkatie 22H 16;Valkeala
10300;Olga-Maria Meija Piisilä;20;Inga-Lilltie 17I 0;Somero
1387;Musa Sane Rinne-Kanto;37;Sini-Maariakatu 22S 42;Äänekoski
18139;Tuula-Mari Teoman Kari-Pekka Melchior Wicht;60;Milenakatu 34M 6;Vihanti
24122;Heribert Aleksinpoika Olav Koitto;33;Andykatu 2A 36;Harjavalta
27174;Antje Agustin Ruska Korkiavuori;24;Upitie 48U 30;Kerimäki
420;Kustavi Jumppainen;56;Klaus-Erikkatu 37K 11;Raisio
16807;Will Ailin Aino-Kaisa Haarla;34;Anne-Siskotie 45A 21;Keuruu
3438;Warda Anisia Teiju Nickström;45;Terezakatu 12T 42;Kauhava
28279;Harro Seija-Sisko Kastemaa;21;Roinetie 40R 41;Lappeenranta
9738;Rostislav Eben Mankinen;60;Mirkatie 30M 36;Juankoski
3901;Anitta Kylli Kristiin Kuura Tilles;52;Simonekatu 36S 20;Alavieska
2882;Eina Kannusmäki;56;Gottfriedtie 20G 41;Veteli
27794;Hanna-Pauliina Rauhala;64;Ville-Veikkatie 19V 48;Nilsiä
26630;Militsa Jonne-Pekka Hiissa;50;Ikechukwutie 44I 38;Miehikkälä
10918;Teponpoika Zinaida Saija Karkio;39;Hedvigkatu 20H 37;Järvelä
6123;Giulio Möltsi;65;Merelletie 30M 6;Toijala
6568;Nathan Alicia Ylinen;27;Wallekatu 1W 20;Lammi
17917;Kai-Eerik Jacques Aimasmäki;46;Annemajtie 45A 8;Vihti
14763;Abdirisaq Lenni-Kalle Puurtinen;44;Artturtie 7A 13;Lohtaja
13350;Bengt-Johan Minnie Muniira von Essen;37;Sepontytärkatu 41S 14;Keitele
18327;Kebba Nicolette Isolauri;32;Silpatie 50S 36;Äänekoski
26604;Ashton Väinönpoika Perkiökangas;62;Danielkatu 30D 5;Viitasaari
23281;Magnusson Mänttäri;41;Renéekatu 4R 0;Helsinki
18104;Driss Blerta Halkola;53;Timurkatu 6T 44;Lapinlahti
10969;Veli-Martti Mária Amos Ainoa;67;Roosamariakatu 21R 49;Salo
7363;Viveca Artjom Aurinko Viitakoski;43;Hillamariatie 3H 8;Hämeenkoski
16315;Youssef Juhanantytär Mirva Lavonen;60;Osmonpoikatie 8O 15;Kotka
16142;Nina-Liisa Julian Jabbar Kaskimäki;18;Keijukkatie 40K 15;Hämeenkoski
14570;Vellamo Pellava Wilmiina Vanhapelto;66;Harrintytärkatu 44H 31;Pieksämäen Maalaiskunta
10309;Hector Leini;27;Hennokatu 42H 22;Naantali
11320;Eino-Juhani Nesrin Siikjärvi;29;Mihailtie 18M 6;Pyhäselkä
24277;Elfiina Madekivi;60;Rosellakatu 12R 22;Kauhava
19466;Enya Angelita Kjellman;56;Jenna-Emiliakatu 40J 24;Rautjärvi
1658;Emmakaisa Gerard Saavinen;19;Emeliinatie 29E 1;Nurmijärvi
4349;Iina-Sofia Laivuori;50;Apollontie 37A 42;Kimito
12411;Evin Imre Udo Erkas;22;Matti-Mikaeltie 19M 13;Laukaa
26504;Artunpoika Brynhild Ilia Viiru;39;Murukatu 11M 20;Rauma
1462;Nellinoora Abrahamsson;65;Anttonitie 42A 36;Pyhäjärvi
1858;Emilija Viviann Per-Henrik Hyssy;43;Kai-Eeriktie 32K 4;Aura
13867;Kristen Alban Elg;27;Elina-Mariakatu 31E 30;Punkalaidun
29274;Aino-Elina Reima Tanu Murtosaari;37;Ilsetie 2I 46;Kausala
19921;Raakel Eevamaija Gun Enne;22;Merikukkakatu 29M 21;Kihniö
19974;Ristonpoika Kaitlin Ahläng;62;Kariinakatu 22K 32;Oulunsalo
4926;Annamaaria Eleanora Minnea Pohjosaho;59;Kwankatu 18K 37;Ruotsinpyhtää
22966;Lykke Anu-Kaisa Raininko;48;Pionitie 10P 17;Lauritsala
13331;Kari-Tapio Outi-Marja Cesar Karvo;67;Helénatie 19H 16;Kaustinen
3132;Adelmiina Reda Maj Kellola;61;Ranjatie 33R 22;Hailuoto
4206;Sari-Minna Mustamaa;50;Tomintytärkatu 34T 4;Kauhajoki
20519;Irkka Säynäjoki;30;Mohamudtie 31M 3;Hollola
12167;Usama Ana Torvald Markuksela;49;Reetta-Maijatie 19R 12;Kaustinen
5674;Paraskeva Jolina Saara-Liisa Vallgren;51;Eerakatu 27E 23;Mänttä
9656;Leonilla Aerikkala;57;Ida-Liinatie 19I 10;Perniö
2855;Puja Jenni-Kaisa Pimenoff;49;Aappotie 23A 39;Sipoo
9564;Briitta-Liisa Röntynen;22;Minnitie 28M 0;Masku
27798;Emel Sannimari Korpelin;20;Caroletie 25C 1;Korkeakoski
14921;Kaan Giia Geitel;36;Sallikatu 13S 27;Varpaisjärvi
24390;Leenu Mimoza Delila Vartiainen;34;Arvokatu 31A 38;Ikaalinen
12886;Véronique Emma-Sofia Eirene Svart;59;Lis-Mariekatu 39L 47;Vehkalahti
17595;Miri Derek Uusinarkaus;60;Vicktoriatie 48V 49;Polvijärvi
22821;Esapekka Olli-Matias Petrus Korkeaoja;65;Abdihakimkatu 14A 12;Ylivieska
3751;Pirjo-Kaarina Eelin Marko-Petteri Indiana Kaptens;25;Usmankatu 12U 45;Kyrö
25452;Jadwiga Boy Evertti Palander;43;Elektrakatu 47E 34;Järvenpää
6044;Essi-Maria Uku Ristiina Mankkinen;35;Arielletie 8A 47;Muurame
13427;Anervo Kytösaho;56;Heletie 22H 4;Mikkeli
27356;Aino-Elina Ina-Sofia Norkola;25;Saara-Kaisatie 47S 13;Åva
14190;Wai Suleyman Anu-Maarit Stepanow;64;Nea-Emiliakatu 30N 24;Jomala
6452;Line Usko Asla Janko Kaariste;48;Feelikskatu 41F 45;Kiihtelysvaara
28636;Roopert Juuso-Pekka Saavalainen;32;Jarekatu 44J 43;Keminmaa
19783;Vilhelmina Lis-Mari Ojamies;62;Teponpoikatie 12T 2;Kuru
7952;Maie Beni Örling;21;Vjollcatie 20V 23;Godby
14841;Minna-Johanna Iiska Majgret Eklöf;43;Patrikkikatu 45P 25;Eurajoki
8801;Nana Antinkaapo;66;Urhokatu 24U 0;Sippola
23231;Nizar Taylor Mustasaari;18;Muusekatu 33M 4;Suolahti
21829;Sinipilvi Sjökvist;41;Aliidakatu 50A 49;Jurva
4711;Hedi Rane Karliina Eliander;26;Xiaotie 25X 44;Petäjävesi
8769;Petersson Eilo;59;Helinetie 39H 38;Nurmes
26681;Angelo Jousa;56;Delaltie 1D 22;Padasjoki
29676;Riikka-Maija Fred Tapio Haapsalo;25;Abastie 35A 0;Finström
7361;Ivanova Raquel Riko Petjoi;20;Sirintie 2S 4;Muuruvesi
9486;Abukar Maj-Viol Kansanaho;42;Terttukatu 22T 24;Oripää
17402;Abner Sävelä;21;Susannakatu 39S 42;Karinainen
17959;Anni-Maria Volodymyr Prost;36;Elmotie 31E 23;Vesanto
9073;Muusa Signe Gardiner;27;Satu-Mariatie 17S 48;Dalsbruk
18107;Pia-Kristiina Rachelle Mannoja;24;Nataliinatie 5N 6;Nakkila
26728;Dylan Riikka-Sisko Ritari;50;Ellykatu 39E 48;Kronoby
26659;Reini Tuli Vittoria Kopsala;54;Sigismundkatu 49S 19;Taipalsaari
12690;Aada-Maria Lianna Turvala;41;Denisetie 37D 42;Jakobstad
8663;Mahad Salu Granit Yang;57;Arritie 18A 31;Vårdö
20093;Pate Kirsi-Marika Catarina Hemtman;21;Kettilkatu 50K 38;Lohtaja
13211;Vellamo Priuska;44;Camilletie 30C 40;Raisio
22715;Pirkko-Maija Muharrem Rautarinta;64;Elli-Ilonakatu 48E 48;Korpilahti
2352;Vellamo Ilponpoika Angerman;38;Petrotie 48P 16;Joutsa
25868;Muhiadin Ulla Puonti;62;Karl-Mikaeltie 37K 10;Karis
22967;Alpi Ama Satu-Hannele Löytönen;20;Ekaterinakatu 40E 3;Vihti
4328;Abdulrahman Secilia Vesapuisto;60;Aitie 26A 22;Elimäki
4992;Valio Aagot Pertola;22;Ottilianatie 32O 40;Eno
18986;Mikko-Matti Harilo;47;Annamariatie 11A 1;Somero
16959;Auvo Abdulqadir Nicolai Mattero;44;Leenakaisatie 40L 19;Naantali
345;Tarvo Boedeker;67;Tiitutie 20T 37;Tyrvää
889;Hilda-Maria Thalia Denisa Cavenius;44;Josefiakatu 17J 9;Mouhijärvi
10378;Vieno Meri-Sisko Sergej Vuotari;25;Päivintytärtie 36P 20;Kotka
19054;Mariwan Martelius;48;Tawfikkatu 18T 43;Hankasalmi
16507;Hemmo Pipa Kåre Köresaar;62;Riitta-Leenatie 13R 25;Raseborg
27213;Phung Nellinoora Jurij Dara Vainionpää;34;Eva-Kaisakatu 13E 28;Vanhakylä
27920;Saleh Anne-Mari Puolatie;67;Nina-Johannakatu 18N 7;Mäntyharju
2028;Repekka Hanna-Kaija Kasa;60;Tittikatu 2T 32;Karhula
7899;Rashid Layla Pyökkilehto;42;Jilliankatu 5J 9;Hauho
9593;Lumo Ainassaari;40;Jerzytie 50J 26;Somero
25653;Viktor Hanne-Marie Lampinen;47;Russelltie 50R 13;Mariehamn
28458;Anna-Pauliina Tien Aung;67;Ayoubtie 37A 1;Vuolijoki
22344;Teija Andi Rosnell;50;Giuseppetie 21G 20;Lohtaja
7546;Albinus Gennadjevna Alvin Suosaari;60;Teponpoikakatu 11T 17;Haapajärvi
9431;Pearl Mahsa Vikkula;49;Emiliinakatu 21E 11;Lohtaja
6993;Ina Timka Elsi Mikko-Matti Chang;27;Kyratie 7K 8;Äetsä
29705;Onni-Matti Marjam Vuopionperä;20;Asteritie 28A 27;Lappeenranta
1080;Yuan Kaisi Wiss;47;Jenni-Maariakatu 19J 5;Rusko
4981;Sirene Akatius Hartio;57;Uljastie 24U 8;Kuorevesi
25766;Fia Stig Lopina;64;Carolyntie 17C 32;Taipalsaari
5623;Su Elli-Nora Rapakko;21;Pirkekatu 12P 38;Harjavalta
24904;Ellan Ioannis Pipinen;67;Ebbekatu 5E 17;Sievi
28746;Ida-Lotta Bent Umar Knuts;53;Aino-Marjakatu 42A 26;Humppila
1750;Shania Tor-Leif Simo-Santeri Hentilä;32;Ticotie 41T 5;Kauniainen
12669;Oo Niina-Maija Miitrei Suontaka;51;Gullbritttie 19G 28;Karijoki
26141;Carita Eija-Anneli Mahkonen;19;Karlottatie 43K 38;Vihti
10426;Thérése Hemming Vilhelmina Kotkas;65;Lennontie 49L 9;Äetsä
26395;Jimmie Naarminen;53;Annicakatu 6A 26;Kuusankoski
4594;Aapa Per Kylä-Kaila;28;Hashitie 48H 31;Ylöjärvi
2147;Harri Frida Raasakka;18;Britatie 25B 30;Pukkila
27865;Erhan Lehessalo;29;Tanja-Mariatie 42T 10;Siilinjärvi
9766;Matti-Jussi Rosina Popova;25;Neilkatu 12N 18;Vanaja
29725;Kivi Gottschalk;40;Mishkatie 39M 26;Vimpeli
28307;Zena Bomanson;39;Tero-Petterikatu 30T 0;Pyhäsalmi
27254;Lassi Hahl;55;Mikaelikatu 12M 47;Kuopio
5060;Eeva-Reetta Porentola;31;Aliidakatu 50A 13;Toivakka
4464;Venera Vesajoki;48;Miidakatu 28M 10;Eno
8613;Vili-Veikka Luuka Melody Kuorelahti;25;Orlandotie 13O 19;Tuusula
25231;Päivi Alise Haaraoja;48;Saladtie 23S 4;Parikkala
23985;Saranda Leela Agon Muotio;57;Jeannettetie 36J 31;Pieksämäen Maalaiskunta
13622;Semen Remander;35;Liviakatu 27L 41;Lemi
15923;Fehmi Sari-Maarit Torolf Alexsandra Piispa;65;Gunvitie 20G 29;Dragsfjärd
12900;Mikko-Pekka Mari-Johanna Ojalehto;35;Mariinatie 30M 40;Eura
29305;Hanna-Emilia Johansdotter Mykrä;63;Lassi-Mattikatu 21L 11;Mikkeli
5421;Ida-Liina Madelaine Renato Kreivi;63;Keanutie 1K 13;Somero
21291;Ena Miika-Matti Dan-Erik Sannaliisa Aine;22;Bertakatu 40B 3;Kouvola
8776;Hilla-Maria Eva-Liisa Valeri Teponpoika Åke;25;Dafinatie 6D 32;Mariehamn
426;Samponpoika Eliisa Alarik Vuoksenturja;41;Taritatie 42T 0;Kauniainen
4730;Iisak Maryan Nora;41;Mennakatu 26M 37;Kaavi
12725;Ibrahim Else-Mai Aksoy;28;Anne-Siskokatu 46A 30;Loviisa
12579;Kirsimarja Adna Jason Kuningas;36;Toussainttie 24T 16;Pyhäranta
7499;Lotta-Riina Pia-Marie Vesseli Emilla Puirava;40;Salla-Mariakatu 17S 28;Kaavi
24275;Ahlam Veera-Sofia Haiminen;36;Juho-Tuomaskatu 16J 9;Laihia
26372;Jere Paul-Henrik Ihamäki;28;Lineakatu 45L 23;Joensuu
18591;Sami-Kristian Verner Alahäivälä;48;Etelkatu 17E 38;Tuusula
22285;Hjalmari Asén;51;Animatie 25A 30;Mäntyharju
5863;Hendry Kastehelmi Yli-Heikkilä;52;Riitta-Siskokatu 17R 6;Taipalsaari
15979;Linda Paakko;33;Marieltie 47M 49;Joutsa
22039;Mikael Frantzén;54;Krishnatie 8K 0;Hammarland
1032;Annaliisa Catriina Abdinasir Honkakoski;38;Reetta-Maritie 40R 10;Keminmaa
12844;Iisak Jussa Albäck;39;Rolletie 29R 20;Hammarland
808;Adrianna Tominpoika Kokko;36;Seantie 8S 41;Perniö
15863;Helny Pioni Cox;33;Emmi-Leenakatu 19E 31;Elimäki
25556;Regina Muhli;64;Kettilkatu 25K 24;Muhos
4880;Yukio Sheikh Svante Terjo Tarikka;19;Oleksandrtie 17O 30;Föglö
19288;Jarkko-Juhani Aune Annileena Muusa Mahlakaarto;60;Marutzellakatu 38M 28;Kangasala
22420;Nils-Gustav Wilfred Tapiontytär Tuula-Kaarina Gallén;60;Jeanettetie 19J 23;Lammi
29756;Ricardo Ville-Waltteri Luolavirta;40;Carl-Gustaftie 15C 41;Aura
26979;Merlin Strandell;27;Serakatu 14S 40;Bennäs
5232;Muska Emanuel Melise Vilkko Kovesjärvi;59;Jari-Mattitie 27J 27;Marttila
4344;Bich Abderrahmane Davin Viklund;25;Mahnaztie 5M 47;Rovaniemi
1067;Gianni Elli-Maija Irri;33;Xiaotie 2X 10;Rauma
8452;Erik Holman;40;Aminahkatu 20A 47;Jalasjärvi
3666;Della Jafet Karo Pieksemä;20;Aino-Mariatie 9A 42;Teisko
909;Alois Indigo Tuurinmäki;26;Jennytie 3J 5;Pieksämäki
26871;Auvo Nova Ilvonen;37;Ilse-Majkatu 49I 17;Somero
5572;Lassi-Matti Walle Melika Malmivuori;25;Andrejkatu 49A 34;Korkeakoski
24010;Karhu Valmu Aimo;18;Riitatie 20R 27;Noormarkku
29655;Manh Sakkeus Kääriä;20;Adellekatu 27A 18;Pornainen
20645;Junita Juha-Mikko Roxanne Kondratjeff;27;Merituuliatie 17M 19;Orimattila
28124;Jade-Maria Meija Rinttilä;61;Reetutie 38R 28;Kivistö
20551;Sade Liikamaa;54;Aleksandriakatu 18A 41;Sipoo
26677;Ida-Liina Taira Perttilä;67;Vili-Petterikatu 22V 37;Toivakka
12385;Anna-Maaria Aalto Nänimäinen;63;Marcelokatu 19M 6;Haapavesi
8107;Lieu Tyko Qian Laituri;67;Leonillatie 4L 48;Karkkila
6495;Mariel Julianne Baer;20;Tuuli-Maariakatu 41T 42;Varpaisjärvi
29351;Britt-Inger Anais Nour Haataja;62;Atte-Pekkakatu 15A 0;Ruokolahti
20770;Haci Carl-Oscar Koukka;20;Anttonykatu 41A 1;Keikyä
4047;Joni-Petri Werna Hurvi;63;Fardowsatie 38F 44;Sauvo
2816;Mika-Juhani Saraliina Timmerbacka;46;Saku-Pekkakatu 8S 16;Evijärvi
8397;Sarianna Pii Caro Somerkallio;48;Pia-Mariakatu 23P 44;Punkalaidun
11620;Jonasdotter Nadeschda Tuokkola;28;Huakatu 10H 15;Kankaanpää
7704;Nadeschda Kaisa-Maria Huokonen;30;Declankatu 2D 29;Kerimäki
